"subject","list","block_order","starting_lang","lang_switch","item_number","label","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","adj_type","word_number","word","tokenized_word","rt","word_surprisal","word_length","rt_by_length","response","continue","exit","verb","sentence","total_surprisal","subj_mean_rt","subj_sd_rt","rt_upperbound","eng_prof","span_prof","cs_own_speech","med_split_span_prof","centered_span_prof"
"3",1,"EngSpan","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"inhala"," inh_ala",1090,15.2473077,6,181.6666667,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.18296885,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"el"," el",436,0.90655434,2,218,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.18296885,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",5,"humo"," hum_o",694,5.962631319,4,173.5,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.18296885,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"negro"," negro",442,5.806595,5,88.4,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.18296885,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"en"," en",551,5.7526383,2,275.5,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.18296885,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"el"," el",575,1.0551424,2,287.5,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.18296885,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",1,"Una","na",439,4.9320645,3,146.3333333,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",2,"madre"," mad_re",622,8.208168896,5,124.4,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",3,"toma"," to_ma",651,7.868115875,4,162.75,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",4,"una"," un_a",656,3.0399097,3,218.6666667,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",5,"blanca"," bl_anca",890,17.238884,6,148.3333333,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",6,"pastilla"," past_illa",585,6.924235397,8,73.125,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",7,"durante"," dur_ante",875,8.801667258,7,125,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",8,"la"," la",619,1.9354659,2,309.5,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.98876083,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",1,"El",NA,421,NA,2,210.5,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",NA,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",2,"enfermero"," en_fer_mer_o",521,14.14541143,9,57.88888889,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",67.06133013,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",3,"come"," come",589,7.4865127,4,147.25,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",67.06133013,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",4,"el"," el",482,4.3524246,2,241,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",67.06133013,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",5,"green"," green",960,13.506873,5,192,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",67.06133013,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",6,"avocado"," avocado",710,7.572055,7,101.4285714,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",67.06133013,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",7,"in"," in",368,8.749196,2,184,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",67.06133013,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",8,"the"," the",462,2.2454636,3,154,"Go","continue","no","eats","El enfermero come el green avocado in the lobby.",67.06133013,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",1,"El",NA,381,NA,2,190.5,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",NA,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",2,"esposo"," es_pos_o",399,15.4793399,6,66.5,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",77.0053376,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",3,"derrama"," der_rama",374,11.9816793,7,53.42857143,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",77.0053376,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",4,"una"," un_a",544,4.4085459,3,181.3333333,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",77.0053376,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",5,"soup"," soup",717,15.521015,4,179.25,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",77.0053376,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",6,"yellow"," yellow",386,12.663211,6,64.33333333,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",77.0053376,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",7,"on"," on",480,7.683624,2,240,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",77.0053376,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",8,"the"," the",545,0.5479952,3,181.6666667,"Go","continue","no","spills","El esposo derrama una soup yellow on the counter.",77.0053376,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"La",NA,296,NA,2,148,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",NA,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"cocinera"," coc_iner_a",264,11.14174134,8,33,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.24888921,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"pela"," p_ela",522,14.6429586,4,130.5,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.24888921,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"una"," un_a",521,2.84043844,3,173.6666667,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.24888921,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",5,"zanahoria"," z_an_ah_oria",503,2.878383098,9,55.88888889,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.24888921,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"amarilla"," am_ar_illa",410,11.63457637,8,51.25,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.24888921,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"en"," en",393,6.2078767,2,196.5,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.24888921,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"la"," la",320,3.5756083,2,160,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.24888921,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",1,"Un",NA,423,NA,2,211.5,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",NA,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",2,"amigo"," am_igo",277,11.4217701,5,55.4,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",76.65642995,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",3,"baila"," bail_a",470,11.6574165,5,94,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",76.65642995,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",4,"un"," un",386,4.1927915,2,193,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",76.65642995,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",5,"alemán"," a_lem_án",420,15.34641602,6,70,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",76.65642995,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",6,"vals"," v_als",605,6.80965293,4,151.25,"Stop","no","exit","dances","Un amigo baila un alemán vals en la acogida.",76.65642995,1057.515152,500.7137481,1502.141244,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",1,"Una","na",555,4.932862,3,185,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",2,"guía"," gu_ía",415,8.01552295,4,103.75,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",3,"fríe"," fr_í_e",490,22.0335366,4,122.5,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",4,"la"," la",562,4.7885923,2,281,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",5,"red"," red",1420,7.07107,3,473.3333333,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",6,"meat"," meat",487,11.188975,4,121.75,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",7,"in"," in",442,5.2768373,2,221,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",8,"the"," the",397,2.936654,3,132.3333333,"Go","continue","no","fries","Una guía fríe la red meat in the pot.",78.69046135,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",49,"span7d","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Mandatory",1,"Don",NA,382,NA,3,127.3333333,"Go","continue","no","devours","Don Smith devora la dinner German at his desk.",NA,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",49,"span7d","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Mandatory",2,"Smith"," Smith",516,8.401473,5,103.2,"Go","continue","no","devours","Don Smith devora la dinner German at his desk.",86.9541853,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",49,"span7d","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Mandatory",3,"devora"," dev_ora",429,22.069952,6,71.5,"Go","continue","no","devours","Don Smith devora la dinner German at his desk.",86.9541853,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",49,"span7d","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Mandatory",4,"la"," la",388,2.643102,2,194,"Go","continue","no","devours","Don Smith devora la dinner German at his desk.",86.9541853,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",49,"span7d","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Mandatory",5,"dinner"," dinner",405,14.020573,6,67.5,"Go","continue","no","devours","Don Smith devora la dinner German at his desk.",86.9541853,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish --> English",49,"span7d","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Mandatory",6,"German"," German",441,16.291096,6,73.5,"Go","continue","no","devours","Don Smith devora la dinner German at his desk.",86.9541853,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"Una","na",383,4.932543,3,127.6666667,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"clienta"," client_a",517,11.6792822,7,73.85714286,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"bebe"," be_be",374,10.9690568,4,93.5,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"el"," el",439,4.488058,2,219.5,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",5,"vino"," v_ino",438,2.198329559,4,109.5,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"rojo"," ro_jo",446,9.4934327,4,111.5,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"en"," en",398,4.5143623,2,199,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"el"," el",362,2.3717003,2,181,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.25928913,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",45,"span6g","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",1,"Una","na",504,4.932543,3,168,"Go","continue","no","reads","Una abuela lee una roja revista durante la película.",68.71037801,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",45,"span6g","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",2,"abuela"," ab_uel_a",564,10.62065698,6,94,"Go","continue","no","reads","Una abuela lee una roja revista durante la película.",68.71037801,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",45,"span6g","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",3,"lee"," le_e",992,8.7127015,3,330.6666667,"Go","continue","no","reads","Una abuela lee una roja revista durante la película.",68.71037801,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",45,"span6g","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",4,"una"," un_a",462,2.26064873,3,154,"Go","continue","no","reads","Una abuela lee una roja revista durante la película.",68.71037801,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
"3",1,"EngSpan","Spanish","Spanish -->Spanish",45,"span6g","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",5,"roja"," ro_ja",506,16.2851817,4,126.5,"Go","continue","no","reads","Una abuela lee una roja revista durante la película.",68.71037801,600.1031746,335.3924695,1006.177409,86.66666667,87.77777778,"Yes","high_proficiency",14.71539296
