"subject","list","block_order","starting_lang","lang_switch","item_number","label","cs","sensical","condition","word_number","word","rt","word_length","rt_by_length","response","continue","exit","verb","sentence","subj_mean_rt","subj_sd_rt","rt_upperbound","exclude","eng_prof","span_prof","cs_own_speech","word_order","med_split_span_prof","centered_span_prof"
"16","2","EngSpan","English","English --> Spanish",139,"eng3h","CS","sense","CS_sense",7,"la",418,2,209,"Go","continue","no","writes","Mr. Ortiz writes the libro en la biblioteca.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",139,"eng3h","CS","sense","CS_sense",8,"biblioteca",436,10,43.6,"End","no","no","writes","Mr. Ortiz writes the libro en la biblioteca.",621.6,439.4633557,1318.390067,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",1,"A",337,1,337,"Go","continue","no","pours","A son pours the horse onto the shirt.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",2,"son",259,3,86.33333333,"Go","continue","no","pours","A son pours the horse onto the shirt.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",3,"pours",901,5,180.2,"Go","continue","no","pours","A son pours the horse onto the shirt.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",4,"the",397,3,132.3333333,"Go","continue","no","pours","A son pours the horse onto the shirt.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",5,"horse",562,5,112.4,"Go","continue","no","pours","A son pours the horse onto the shirt.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",6,"onto",743,4,185.75,"Stop","no","exit","pours","A son pours the horse onto the shirt.",1036.625,748.6765653,2246.029696,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",7,"the",NA,3,NA,NA,NA,NA,"pours","A son pours the horse onto the shirt.",NA,NA,NA,NA,83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",137,"eng2s","noCS","nonsense","noCS_nonsense",8,"shirt",NA,5,NA,NA,NA,NA,"pours","A son pours the horse onto the shirt.",NA,NA,NA,NA,83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",1,"The",367,3,122.3333333,"Go","continue","no","eats","The nurse eats the ensayo en el vestíbulo.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",2,"nurse",323,5,64.6,"Go","continue","no","eats","The nurse eats the ensayo en el vestíbulo.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",3,"eats",301,4,75.25,"Go","continue","no","eats","The nurse eats the ensayo en el vestíbulo.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",4,"the",313,3,104.3333333,"Go","continue","no","eats","The nurse eats the ensayo en el vestíbulo.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",5,"ensayo",258,6,43,"Go","continue","no","eats","The nurse eats the ensayo en el vestíbulo.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",6,"en",1091,2,545.5,"Stop","no","exit","eats","The nurse eats the ensayo en el vestíbulo.",1036.625,748.6765653,2246.029696,"keep",83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",7,"el",NA,2,NA,NA,NA,NA,"eats","The nurse eats the ensayo en el vestíbulo.",NA,NA,NA,NA,83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",143,"eng4a","CS","nonsense","CS_nonsense",8,"vestíbulo",NA,9,NA,NA,NA,NA,"eats","The nurse eats the ensayo en el vestíbulo.",NA,NA,NA,NA,83.33333333,72.22222222,"Yes","nonsense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",1,"The",287,3,95.66666667,"Go","continue","no","inhales","The traveler inhales the smoke in the forest.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",2,"traveler",336,8,42,"Go","continue","no","inhales","The traveler inhales the smoke in the forest.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",3,"inhales",381,7,54.42857143,"Go","continue","no","inhales","The traveler inhales the smoke in the forest.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",4,"the",358,3,119.3333333,"Go","continue","no","inhales","The traveler inhales the smoke in the forest.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",5,"smoke",675,5,135,"Go","continue","no","inhales","The traveler inhales the smoke in the forest.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",6,"in",674,2,337,"Go","continue","no","inhales","The traveler inhales the smoke in the forest.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",7,"the",813,3,271,"Go","continue","no","inhales","The traveler inhales the smoke in the forest.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> English",132,"eng1r","noCS","sense","noCS_sense",8,"forest",497,6,82.83333333,"End","no","no","inhales","The traveler inhales the smoke in the forest.",621.6,439.4633557,1318.390067,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",1,"Mrs",396,3,132,"Go","continue","no","sips","Mrs. Torres sips the jugo en el salón.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",2,"Torres",526,6,87.66666667,"Go","continue","no","sips","Mrs. Torres sips the jugo en el salón.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",3,"sips",432,4,108,"Go","continue","no","sips","Mrs. Torres sips the jugo en el salón.",577.5495868,521.7481798,1565.24454,"keep",83.33333333,72.22222222,"Yes","sense","low_proficiency",-0.840162604634145
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",4,"the",442,3,147.3333,"Go","continue","no","sips","Mrs. Torres sips the jugo en el salón.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",5,"jugo",611,4,152.75,"Go","continue","no","sips","Mrs. Torres sips the jugo en el salón.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",6,"en",433,2,216.5,"Go","continue","no","sips","Mrs. Torres sips the jugo en el salón.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",7,"el",298,2,149,"Go","continue","no","sips","Mrs. Torres sips the jugo en el salón.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> Spanish",140,"eng3l","CS","sense","CS_sense",8,"salón",469,5,93.8,"End","no","no","sips","Mrs. Torres sips the jugo en el salón.",621.6,439.4634,1318.39,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",1,"A",361,1,361,"Go","continue","no","reads","A grandmother reads a frog during the movie.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",2,"grandmother",583,11,53,"Go","continue","no","reads","A grandmother reads a frog during the movie.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",3,"reads",465,5,93,"Go","continue","no","reads","A grandmother reads a frog during the movie.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",4,"a",309,1,309,"Go","continue","no","reads","A grandmother reads a frog during the movie.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",5,"frog",425,4,106.25,"Go","continue","no","reads","A grandmother reads a frog during the movie.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",6,"during",383,6,63.83333,"Stop","no","exit","reads","A grandmother reads a frog during the movie.",1036.625,748.6766,2246.03,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",7,"the",NA,3,NA,NA,NA,NA,"reads","A grandmother reads a frog during the movie.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","English","English --> English",134,"eng2g","noCS","nonsense","noCS_nonsense",8,"movie",NA,5,NA,NA,NA,NA,"reads","A grandmother reads a frog during the movie.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",1,"Doña",388,4,97,"Go","continue","no","cooks","Doña Harris cocina el puente en la sartén.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",2,"Harris",366,6,61,"Go","continue","no","cooks","Doña Harris cocina el puente en la sartén.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",3,"cocina",429,6,71.5,"Go","continue","no","cooks","Doña Harris cocina el puente en la sartén.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",4,"el",339,2,169.5,"Go","continue","no","cooks","Doña Harris cocina el puente en la sartén.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",5,"puente",668,6,111.3333,"Stop","no","exit","cooks","Doña Harris cocina el puente en la sartén.",1036.625,748.6766,2246.03,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",6,"en",NA,2,NA,NA,NA,NA,"cooks","Doña Harris cocina el puente en la sartén.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",7,"la",NA,2,NA,NA,NA,NA,"cooks","Doña Harris cocina el puente en la sartén.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",26,"span2i","noCS","nonsense","noCS_nonsense",8,"sartén",NA,6,NA,NA,NA,NA,"cooks","Doña Harris cocina el puente en la sartén.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",1,"La",360,2,180,"Go","continue","no","peels","La sobrina pela una carrot in the sink.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",2,"sobrina",715,7,102.1429,"Go","continue","no","peels","La sobrina pela una carrot in the sink.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",3,"pela",325,4,81.25,"Go","continue","no","peels","La sobrina pela una carrot in the sink.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",4,"una",489,3,163,"Go","continue","no","peels","La sobrina pela una carrot in the sink.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",5,"carrot",276,6,46,"Go","continue","no","peels","La sobrina pela una carrot in the sink.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",6,"in",453,2,226.5,"Go","continue","no","peels","La sobrina pela una carrot in the sink.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",7,"the",657,3,219,"Go","continue","no","peels","La sobrina pela una carrot in the sink.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",31,"span3j","CS","sense","CS_sense",8,"sink",377,4,94.25,"End","no","no","peels","La sobrina pela una carrot in the sink.",621.6,439.4634,1318.39,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",1,"Un",345,2,172.5,"Go","continue","no","pours","Un químico vierte el horse into the bowl.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",2,"químico",299,7,42.71429,"Go","continue","no","pours","Un químico vierte el horse into the bowl.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",3,"vierte",655,6,109.1667,"Go","continue","no","pours","Un químico vierte el horse into the bowl.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",4,"el",657,2,328.5,"Go","continue","no","pours","Un químico vierte el horse into the bowl.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",5,"horse",753,5,150.6,"Stop","no","exit","pours","Un químico vierte el horse into the bowl.",1036.625,748.6766,2246.03,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",6,"into",NA,4,NA,NA,NA,NA,"pours","Un químico vierte el horse into the bowl.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",7,"the",NA,3,NA,NA,NA,NA,"pours","Un químico vierte el horse into the bowl.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",38,"span4s","CS","nonsense","CS_nonsense",8,"bowl",NA,4,NA,NA,NA,NA,"pours","Un químico vierte el horse into the bowl.",NA,NA,NA,NA,83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",1,"La",326,2,163,"Go","continue","no","sips","La jefa sorbe el jugo en la junta.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",2,"jefa",399,4,99.75,"Go","continue","no","sips","La jefa sorbe el jugo en la junta.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",3,"sorbe",346,5,69.2,"Go","continue","no","sips","La jefa sorbe el jugo en la junta.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",4,"el",1101,2,550.5,"Go","continue","no","sips","La jefa sorbe el jugo en la junta.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",5,"jugo",394,4,98.5,"Go","continue","no","sips","La jefa sorbe el jugo en la junta.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",6,"en",678,2,339,"Go","continue","no","sips","La jefa sorbe el jugo en la junta.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",7,"la",406,2,203,"Go","continue","no","sips","La jefa sorbe el jugo en la junta.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",21,"span1l","noCS","sense","noCS_sense",8,"junta",658,5,131.6,"End","no","no","sips","La jefa sorbe el jugo en la junta.",621.6,439.4634,1318.39,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",1,"Don",290,3,96.66667,"Go","continue","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",2,"Muñoz",639,5,127.8,"Go","continue","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",3,"mastica",324,7,46.28571,"Go","continue","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",4,"el",554,2,277,"Go","continue","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",5,"ascensor",629,8,78.625,"Go","continue","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",6,"durante",509,7,72.71429,"Go","continue","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",7,"el",403,2,201.5,"Go","continue","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish -->Spanish",25,"span2e","noCS","nonsense","noCS_nonsense",8,"almuerzo",904,8,113,"End","no","no","chews","Don Muñoz mastica el ascensor durante el almuerzo.",621.6,439.4634,1318.39,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",1,"La",291,2,145.5,"Go","continue","no","bakes","La anfitriona hornea el turkey in the afternoon.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",2,"anfitriona",259,10,25.9,"Go","continue","no","bakes","La anfitriona hornea el turkey in the afternoon.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",3,"hornea",1413,6,235.5,"Go","continue","no","bakes","La anfitriona hornea el turkey in the afternoon.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",4,"el",414,2,207,"Go","continue","no","bakes","La anfitriona hornea el turkey in the afternoon.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",5,"turkey",773,6,128.8333,"Go","continue","no","bakes","La anfitriona hornea el turkey in the afternoon.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",6,"in",297,2,148.5,"Go","continue","no","bakes","La anfitriona hornea el turkey in the afternoon.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",7,"the",306,3,102,"Go","continue","no","bakes","La anfitriona hornea el turkey in the afternoon.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",32,"span3n","CS","sense","CS_sense",8,"afternoon",423,9,47,"End","no","no","bakes","La anfitriona hornea el turkey in the afternoon.",621.6,439.4634,1318.39,"keep",83.33333,72.22222,"Yes","sense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",36,"span4k","CS","nonsense","CS_nonsense",1,"Un",455,2,227.5,"Go","continue","no","dances","Un primo baila un cucumber at the wedding.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",36,"span4k","CS","nonsense","CS_nonsense",2,"primo",381,5,76.2,"Go","continue","no","dances","Un primo baila un cucumber at the wedding.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",36,"span4k","CS","nonsense","CS_nonsense",3,"baila",551,5,110.2,"Go","continue","no","dances","Un primo baila un cucumber at the wedding.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",36,"span4k","CS","nonsense","CS_nonsense",4,"un",469,2,234.5,"Go","continue","no","dances","Un primo baila un cucumber at the wedding.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
"16","2","EngSpan","Spanish","Spanish --> English",36,"span4k","CS","nonsense","CS_nonsense",5,"cucumber",522,8,65.25,"Go","continue","no","dances","Un primo baila un cucumber at the wedding.",577.5496,521.7482,1565.245,"keep",83.33333,72.22222,"Yes","nonsense","low_proficiency",-0.840164824634158
